epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
70,0.3251803144812584,0.7986577181208053,0.7142857142857143,0.4861111111111111,0.4166666666666667,0.6122448979591837,"[0.9722222222222222, 0.0]","[[35, 1], [13, 0]]",0.5,0.26822086103622356
71,0.39092120677232745,0.8657718120805369,0.5510204081632653,0.4732905982905983,0.4715686274509804,0.5677470988395358,"[0.6388888888888888, 0.3076923076923077]","[[23, 13], [9, 4]]",0.49786324786324787,0.26659176786866884
72,0.3197359502315521,0.9463087248322147,0.6122448979591837,0.5149572649572649,0.5143453312467396,0.6166948782642948,"[0.7222222222222222, 0.3076923076923077]","[[26, 10], [9, 4]]",0.49786324786324787,0.2667820077363281
73,0.3070320561528206,0.9530201342281879,0.673469387755102,0.4583333333333333,0.4024390243902439,0.5913389746142359,"[0.9166666666666666, 0.0]","[[33, 3], [13, 0]]",0.5,0.2672015239662298
74,0.3335113778710365,0.9328859060402684,0.6530612244897959,0.4444444444444444,0.3950617283950617,0.5804988662131519,"[0.8888888888888888, 0.0]","[[32, 4], [13, 0]]",0.5,0.26698937052827
75,0.34113522469997404,0.9328859060402684,0.6122448979591837,0.4412393162393162,0.42424242424242425,0.5786730276526194,"[0.8055555555555556, 0.07692307692307693]","[[29, 7], [12, 1]]",0.5064102564102564,0.2679153355888504
76,0.30359549075365067,0.9798657718120806,0.6122448979591837,0.4412393162393162,0.42424242424242425,0.5786730276526194,"[0.8055555555555556, 0.07692307692307693]","[[29, 7], [12, 1]]",0.5085470085470085,0.26748047633046174
77,0.28953220397233964,0.9328859060402684,0.7142857142857143,0.4861111111111111,0.4166666666666667,0.6122448979591837,"[0.9722222222222222, 0.0]","[[35, 1], [13, 0]]",0.5064102564102564,0.2698713531066088
78,0.38620252162218094,0.8859060402684564,0.7142857142857143,0.4861111111111111,0.4166666666666667,0.6122448979591837,"[0.9722222222222222, 0.0]","[[35, 1], [13, 0]]",0.5064102564102564,0.27123435433436643
79,0.35288392677903174,0.8993288590604027,0.42857142857142855,0.4145299145299145,0.39824561403508774,0.4616541353383459,"[0.4444444444444444, 0.38461538461538464]","[[16, 20], [8, 5]]",0.5042735042735043,0.2686834217345163
80,0.3079883009195328,0.959731543624161,0.6530612244897959,0.4444444444444444,0.3950617283950617,0.5804988662131519,"[0.8888888888888888, 0.0]","[[32, 4], [13, 0]]",0.5106837606837606,0.27249077046932507
