epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
49,0.4019408568739891,0.7635135135135135,0.7708333333333334,0.47435897435897434,0.43529411764705883,0.7073529411764706,"[0.9487179487179487, 0.0]","[[37, 2], [9, 0]]",0.641025641025641,0.2988476690231076
50,0.42564080506563184,0.7972972972972973,0.375,0.5726495726495726,0.3739130434782609,0.39021739130434785,"[0.2564102564102564, 0.8888888888888888]","[[10, 29], [1, 8]]",0.6296296296296295,0.29955961002933273
51,0.47151953876018526,0.8040540540540541,0.3333333333333333,0.5897435897435898,0.33217391304347826,0.31478260869565217,"[0.1794871794871795, 1.0]","[[7, 32], [0, 9]]",0.6296296296296295,0.3021425632171246
52,0.574456536769867,0.6148648648648649,0.7291666666666666,0.5769230769230769,0.5734791524265208,0.7345352016404649,"[0.8205128205128205, 0.3333333333333333]","[[32, 7], [6, 3]]",0.6438746438746439,0.3036263536263536
53,0.4127856150269508,0.7905405405405406,0.8125,0.5854700854700854,0.5996292863762743,0.7820898980537535,"[0.9487179487179487, 0.2222222222222222]","[[37, 2], [7, 2]]",0.641025641025641,0.30248726582059915
54,0.44318678677082063,0.7837837837837838,0.7916666666666666,0.5726495726495726,0.5818815331010453,0.7669860627177699,"[0.9230769230769231, 0.2222222222222222]","[[36, 3], [7, 2]]",0.6438746438746439,0.30392802736433555
55,0.39137783348560334,0.9324324324324325,0.3958333333333333,0.5427350427350428,0.38920579201404126,0.42897103992979385,"[0.3076923076923077, 0.7777777777777778]","[[12, 27], [2, 7]]",0.6438746438746439,0.3066188197767145
56,0.4568926811218262,0.8445945945945946,0.6041666666666666,0.6282051282051282,0.547394540942928,0.6475806451612903,"[0.5897435897435898, 0.6666666666666666]","[[23, 16], [3, 6]]",0.6381766381766382,0.3010440677712305
57,0.394846248626709,0.8581081081081081,0.7291666666666666,0.5769230769230769,0.5734791524265208,0.7345352016404649,"[0.8205128205128205, 0.3333333333333333]","[[32, 7], [6, 3]]",0.6353276353276354,0.29857499875043736
58,0.37430878430604936,0.8851351351351351,0.8125,0.5854700854700854,0.5996292863762743,0.7820898980537535,"[0.9487179487179487, 0.2222222222222222]","[[37, 2], [7, 2]]",0.6324786324786325,0.2970917836859866
59,0.47434148788452146,0.8445945945945946,0.6875,0.594017094017094,0.5711733174508635,0.7107653365098271,"[0.7435897435897436, 0.4444444444444444]","[[29, 10], [5, 4]]",0.6239316239316239,0.29366465525885815
60,0.4239491745829582,0.9256756756756757,0.6666666666666666,0.5811965811965811,0.5555555555555556,0.6944444444444443,"[0.717948717948718, 0.4444444444444444]","[[28, 11], [5, 4]]",0.6182336182336182,0.29386019241091704
61,0.32848372161388395,0.9662162162162162,0.8125,0.5854700854700854,0.5996292863762743,0.7820898980537535,"[0.9487179487179487, 0.2222222222222222]","[[37, 2], [7, 2]]",0.6182336182336182,0.2921826009990261
62,0.44484805762767793,0.8851351351351351,0.6458333333333334,0.5683760683760684,0.540281690140845,0.6779577464788732,"[0.6923076923076923, 0.4444444444444444]","[[27, 12], [5, 4]]",0.6096866096866097,0.2910784716340272
63,0.38502730876207353,0.9256756756756757,0.375,0.5299145299145299,0.3706293706293706,0.4034090909090909,"[0.28205128205128205, 0.7777777777777778]","[[11, 28], [2, 7]]",0.621082621082621,0.2998054600520911
