epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
49,0.4439020812511444,0.8231292517006803,0.9,0.5,0.47368421052631576,0.8526315789473684,"[1.0, 0.0]","[[45, 0], [5, 0]]",0.5733333333333333,0.15544082192797004
50,0.4087180897593498,0.9319727891156463,0.62,0.5222222222222223,0.46357989836250707,0.695313382269904,"[0.6444444444444445, 0.4]","[[29, 16], [3, 2]]",0.5511111111111111,0.1362200427071908
51,0.38620085269212723,0.7142857142857143,0.9,0.5,0.47368421052631576,0.8526315789473684,"[1.0, 0.0]","[[45, 0], [5, 0]]",0.5866666666666667,0.15227272727272728
52,0.5253908805549145,0.8231292517006803,0.76,0.5111111111111111,0.5016611295681063,0.7887043189368771,"[0.8222222222222222, 0.2]","[[37, 8], [4, 1]]",0.5688888888888889,0.1434939091915836
53,0.3912214756011963,0.9319727891156463,0.68,0.5555555555555556,0.5,0.74,"[0.7111111111111111, 0.4]","[[32, 13], [3, 2]]",0.5866666666666667,0.15149733050145653
54,0.35025493800640106,0.9115646258503401,0.88,0.4888888888888889,0.46808510638297873,0.8425531914893617,"[0.9777777777777777, 0.0]","[[44, 1], [5, 0]]",0.5822222222222222,0.15212136017197575
55,0.35204325020313265,0.9115646258503401,0.88,0.4888888888888889,0.46808510638297873,0.8425531914893617,"[0.9777777777777777, 0.0]","[[44, 1], [5, 0]]",0.5911111111111111,0.15513369413782016
56,0.35037661641836165,0.9251700680272109,0.76,0.5111111111111111,0.5016611295681063,0.7887043189368771,"[0.8222222222222222, 0.2]","[[37, 8], [4, 1]]",0.6,0.15691344942146868
57,0.3332961916923523,0.9251700680272109,0.76,0.5111111111111111,0.5016611295681063,0.7887043189368771,"[0.8222222222222222, 0.2]","[[37, 8], [4, 1]]",0.6,0.15691344942146868
58,0.35841266214847567,0.9591836734693877,0.54,0.5666666666666667,0.44147644487615345,0.6291403593977659,"[0.5333333333333333, 0.6]","[[24, 21], [2, 3]]",0.6044444444444445,0.15532050851818294
59,0.37838663160800934,0.8435374149659864,0.86,0.4777777777777778,0.46236559139784944,0.8322580645161289,"[0.9555555555555556, 0.0]","[[43, 2], [5, 0]]",0.6088888888888889,0.15895687215454657
60,0.3563403576612473,0.8843537414965986,0.88,0.4888888888888889,0.46808510638297873,0.8425531914893617,"[0.9777777777777777, 0.0]","[[44, 1], [5, 0]]",0.6177777777777778,0.16454091773859214
61,0.39101368114352225,0.891156462585034,0.26,0.5,0.25252525252525254,0.31232323232323234,"[0.2, 0.8]","[[9, 36], [1, 4]]",0.6133333333333333,0.1551812797919977
62,0.40038513839244844,0.8435374149659864,0.76,0.5111111111111111,0.5016611295681063,0.7887043189368771,"[0.8222222222222222, 0.2]","[[37, 8], [4, 1]]",0.6266666666666667,0.1641098512205691
63,0.34224122315645217,0.9387755102040817,0.78,0.5222222222222223,0.5137046861184793,0.8015915119363395,"[0.8444444444444444, 0.2]","[[38, 7], [4, 1]]",0.6311111111111112,0.1666098512205691
64,0.31813900619745256,0.9455782312925171,0.82,0.45555555555555555,0.45054945054945056,0.810989010989011,"[0.9111111111111111, 0.0]","[[41, 4], [5, 0]]",0.6311111111111112,0.1688717559824739
65,0.31890787482261657,0.9591836734693877,0.16,0.5333333333333333,0.15865384615384615,0.13173076923076923,"[0.06666666666666667, 1.0]","[[3, 42], [0, 5]]",0.6,0.14989867109634553
66,0.6882293999195099,0.6394557823129252,0.82,0.45555555555555555,0.45054945054945056,0.810989010989011,"[0.9111111111111111, 0.0]","[[41, 4], [5, 0]]",0.64,0.17295278365045808
67,0.36087854877114295,0.6666666666666666,0.9,0.5,0.47368421052631576,0.8526315789473684,"[1.0, 0.0]","[[45, 0], [5, 0]]",0.6355555555555557,0.17269134574196132
68,0.41586556285619736,0.8707482993197279,0.66,0.6333333333333333,0.5200451722190853,0.7273856578204403,"[0.6666666666666666, 0.6]","[[30, 15], [2, 3]]",0.6355555555555557,0.16931642001409442
69,0.2929727852344513,0.9659863945578231,0.88,0.4888888888888889,0.46808510638297873,0.8425531914893617,"[0.9777777777777777, 0.0]","[[44, 1], [5, 0]]",0.6311111111111112,0.17216280451574567
70,0.3257550552487373,0.9455782312925171,0.82,0.45555555555555555,0.45054945054945056,0.810989010989011,"[0.9111111111111111, 0.0]","[[41, 4], [5, 0]]",0.64,0.17188326493388054
71,0.2977513805031776,0.9523809523809523,0.84,0.4666666666666667,0.45652173913043476,0.8217391304347825,"[0.9333333333333333, 0.0]","[[42, 3], [5, 0]]",0.6444444444444445,0.17340396445659603
72,0.30213942676782607,0.9727891156462585,0.78,0.5222222222222223,0.5137046861184793,0.8015915119363395,"[0.8444444444444444, 0.2]","[[38, 7], [4, 1]]",0.648888888888889,0.1762611073137389
73,0.28431084752082825,0.9523809523809523,0.88,0.4888888888888889,0.46808510638297873,0.8425531914893617,"[0.9777777777777777, 0.0]","[[44, 1], [5, 0]]",0.648888888888889,0.1781658692185008
74,0.3106705777347088,0.9387755102040817,0.84,0.4666666666666667,0.45652173913043476,0.8217391304347825,"[0.9333333333333333, 0.0]","[[42, 3], [5, 0]]",0.6533333333333333,0.17869441044471646
75,0.3037477612495422,0.9251700680272109,0.38,0.5666666666666667,0.3484657419083649,0.4631357713324926,"[0.3333333333333333, 0.8]","[[15, 30], [1, 4]]",0.6355555555555557,0.16824690129751688
76,0.299335428327322,0.8503401360544217,0.9,0.5,0.47368421052631576,0.8526315789473684,"[1.0, 0.0]","[[45, 0], [5, 0]]",0.6533333333333333,0.18261031366294522
77,0.3125096827745438,0.9387755102040817,0.88,0.4888888888888889,0.46808510638297873,0.8425531914893617,"[0.9777777777777777, 0.0]","[[44, 1], [5, 0]]",0.648888888888889,0.1781658692185008
78,0.29317994862794877,0.9727891156462585,0.74,0.5,0.49019607843137253,0.7756862745098039,"[0.8, 0.2]","[[36, 9], [4, 1]]",0.648888888888889,0.17489722809490252
79,0.2677693545818329,0.9523809523809523,0.84,0.4666666666666667,0.45652173913043476,0.8217391304347825,"[0.9333333333333333, 0.0]","[[42, 3], [5, 0]]",0.6577777777777777,0.18121189296219897
80,0.2947712138295174,0.9795918367346939,0.84,0.4666666666666667,0.45652173913043476,0.8217391304347825,"[0.9333333333333333, 0.0]","[[42, 3], [5, 0]]",0.6444444444444444,0.17232078407109006
